primary_drug_id_norm,secondary_drug_id_norm,condition_id_norm
['CHEBI:3183'],"['CHEBI:5551', 'CHEBI:5779', 'CHEBI:8093']",HP:0001742
['CHEBI:3183'],"['CHEBI:5551', 'CHEBI:5779', 'CHEBI:8093']",MONDO:0005709
['CHEBI:3183'],"['CHEBI:5551', 'CHEBI:5779', 'CHEBI:8093']",MONDO:0011786
['CHEBI:3183'],"['CHEBI:5551', 'CHEBI:77032', 'CHEBI:8093']",HP:0001742
['CHEBI:3183'],"['CHEBI:5551', 'CHEBI:77032', 'CHEBI:8093']",HP:0012735
['CHEBI:3183'],"['CHEBI:5551', 'CHEBI:77032', 'CHEBI:8093']",MONDO:0005709
['CHEBI:3183'],"['CHEBI:5551', 'CHEBI:8093']",HP:0012735
['CHEBI:3183'],"['CHEBI:5551', 'CHEBI:8093']",MONDO:0005709
['CHEBI:3183'],['CHEBI:8093'],MONDO:0005324
['CHEBI:3183'],['CHEBI:8093'],MONDO:0005709
['CHEBI:3183'],['CHEBI:8093'],MONDO:0011786
['CHEBI:3183'],"['CHEBI:8093', 'PUBCHEM.COMPOUND:4786']",HP:0001742
['CHEBI:3183'],"['CHEBI:8093', 'PUBCHEM.COMPOUND:4786']",MONDO:0005271
['CHEBI:31832'],['PUBCHEM.COMPOUND:10219851'],HP:0003326
['CHEBI:31897'],['CHEBI:6801'],CHEBI:6801
['CHEBI:31897'],['CHEBI:6801'],MONDO:0005148
['CHEBI:31932'],['CHEBI:38545'],MONDO:0005044
['CHEBI:31932'],['CHEBI:38545'],MONDO:0005439
['CHEBI:31932'],['CHEBI:5778'],MONDO:0005044
['CHEBI:31933'],['CHEBI:6970'],MONDO:0005091
['CHEBI:31933'],['CHEBI:6970'],MONDO:0006875
['CHEBI:31933'],['CHEBI:6970'],MONDO:0011786
['CHEBI:31941'],['UNII:2S9ZZM9Q9V'],UMLS:C4721579
['CHEBI:31947'],"['CHEBI:33130', 'CHEBI:6637']",MONDO:0007186
['CHEBI:31990'],"['CHEBI:46195', 'CHEBI:8093']",MONDO:0005709
['CHEBI:31990'],"['CHEBI:46195', 'CHEBI:8093']",MONDO:0005812
['CHEBI:31990'],['CHEBI:7470'],HP:0025337
['CHEBI:31990'],['CHEBI:7470'],MONDO:0003799
['CHEBI:31990'],['CHEBI:7470'],MONDO:0005642
['CHEBI:31992'],['CHEBI:46195'],HP:0012531
['CHEBI:32034'],['CHEBI:32139'],MONDO:0002203
['CHEBI:32035'],['CHEBI:6650'],MONDO:0006022
['CHEBI:32035'],['CHEBI:6650'],UMLS:C0268015
['CHEBI:3207'],['CHEBI:5147'],MONDO:0004979
['CHEBI:3207'],['CHEBI:5147'],MONDO:0005002
['CHEBI:3207'],['CHEBI:5147'],MONDO:0100470
['CHEBI:3207'],"['CHEBI:5147', 'CHEBI:90972']",MONDO:0005002
['CHEBI:3207'],['CHEBI:90959'],MONDO:0003781
['CHEBI:3207'],['CHEBI:90959'],MONDO:0004849
['CHEBI:3207'],['CHEBI:90959'],MONDO:0005002
['CHEBI:3207'],['UNII:9810NUL4D1'],MONDO:0004979
['CHEBI:3207'],['UNII:9810NUL4D1'],MONDO:0005002
['CHEBI:32114'],"['CHEBI:46195', 'CHEBI:52010']",HP:0001742
['CHEBI:32114'],"['CHEBI:46195', 'CHEBI:52010']",HP:0001945
['CHEBI:32114'],"['CHEBI:46195', 'CHEBI:52010']",MONDO:0005709
['CHEBI:32114'],"['CHEBI:46195', 'CHEBI:52010']",MONDO:0005812
['CHEBI:32114'],"['CHEBI:46195', 'CHEBI:52010']",UMLS:C0852402
['CHEBI:32114'],"['CHEBI:46195', 'CHEBI:52010', 'CHEBI:8093']",MONDO:0005812
['CHEBI:32114'],"['CHEBI:46195', 'CHEBI:52140', 'CHEBI:8093']",HP:0001945
['CHEBI:32114'],"['CHEBI:46195', 'CHEBI:52140', 'CHEBI:8093']",MONDO:0005812
['CHEBI:32114'],"['CHEBI:46195', 'CHEBI:52140', 'CHEBI:8093']",UMLS:C0852402
['CHEBI:32114'],['CHEBI:52010'],HP:0025095
['CHEBI:32114'],['CHEBI:52010'],MONDO:0005709
['CHEBI:32114'],['CHEBI:52010'],UMLS:C0852402
['CHEBI:32139'],"['CHEBI:36773', 'DRUGBANK:DB10651', 'UNII:AV092KU4JH']",HP:0011848
['CHEBI:32139'],['CHEBI:50275'],MONDO:0001126
['CHEBI:32139'],['CHEBI:8768'],MONDO:0001126
['CHEBI:32139'],['CHEBI:8768'],MONDO:0005412
['CHEBI:32139'],['CHEBI:8768'],MONDO:0006781
['CHEBI:32139'],['CHEBI:8768'],MONDO:0007186
['CHEBI:32139'],['CHEBI:8768'],MONDO:0019610
['CHEBI:32147'],['PUBCHEM.COMPOUND:139291139'],MONDO:0002203
['CHEBI:3215'],"['CHEBI:6456', 'CHEBI:6888']",MONDO:0005348
['CHEBI:3215'],"['CHEBI:6456', 'CHEBI:6888']",MONDO:0006570
['CHEBI:3215'],"['CHEBI:6456', 'CHEBI:6888']",MONDO:0006572
['CHEBI:3215'],"['CHEBI:6456', 'CHEBI:6888']",MONDO:0019558
['CHEBI:3215'],"['CHEBI:6456', 'CHEBI:6888']",UMLS:C0392445
['CHEBI:3215'],"['CHEBI:6456', 'CHEBI:6888']",UMLS:C0920235
['CHEBI:3215'],"['CHEBI:6456', 'CHEBI:6888', 'CHEBI:9667']",MONDO:0001875
['CHEBI:3215'],"['CHEBI:6456', 'CHEBI:6888', 'CHEBI:9667']",MONDO:0002400
['CHEBI:3215'],"['CHEBI:6456', 'CHEBI:6888', 'CHEBI:9667']",MONDO:0002471
['CHEBI:3215'],"['CHEBI:6456', 'CHEBI:6888', 'CHEBI:9667']",MONDO:0004582
['CHEBI:3215'],"['CHEBI:6456', 'CHEBI:6888', 'CHEBI:9667']",MONDO:0005101
['CHEBI:3215'],"['CHEBI:6456', 'CHEBI:6888', 'CHEBI:9667']",MONDO:0005271
['CHEBI:3215'],"['CHEBI:6456', 'CHEBI:6888', 'CHEBI:9667']",MONDO:0005301
['CHEBI:3215'],"['CHEBI:6456', 'CHEBI:6888', 'CHEBI:9667']",MONDO:0005377
['CHEBI:3215'],"['CHEBI:6456', 'CHEBI:6888', 'CHEBI:9667']",MONDO:0005578
['CHEBI:3215'],"['CHEBI:6456', 'CHEBI:6888', 'CHEBI:9667']",MONDO:0006042
['CHEBI:3215'],"['CHEBI:6456', 'CHEBI:6888', 'CHEBI:9667']",MONDO:0006684
['CHEBI:3215'],"['CHEBI:6456', 'CHEBI:6888', 'CHEBI:9667']",MONDO:0006982
['CHEBI:3215'],"['CHEBI:6456', 'CHEBI:6888', 'CHEBI:9667']",MONDO:0008383
['CHEBI:3215'],"['CHEBI:6456', 'CHEBI:6888', 'CHEBI:9667']",MONDO:0008538
['CHEBI:3215'],"['CHEBI:6456', 'CHEBI:6888', 'CHEBI:9667']",MONDO:0009691
['CHEBI:3215'],"['CHEBI:6456', 'CHEBI:6888', 'CHEBI:9667']",MONDO:0011849
['CHEBI:3215'],"['CHEBI:6456', 'CHEBI:6888', 'CHEBI:9667']",MONDO:0015614
['CHEBI:3215'],"['CHEBI:6456', 'CHEBI:6888', 'CHEBI:9667']",MONDO:0016367
['CHEBI:3215'],"['CHEBI:6456', 'CHEBI:6888', 'CHEBI:9667']",MONDO:0019127
['CHEBI:3215'],"['CHEBI:6456', 'CHEBI:6888', 'CHEBI:9667']",MONDO:0019198
['CHEBI:3215'],"['CHEBI:6456', 'CHEBI:6888', 'CHEBI:9667']",MONDO:0020283
['CHEBI:3215'],"['CHEBI:6456', 'CHEBI:6888', 'CHEBI:9667']",MONDO:0043233
['CHEBI:3215'],"['CHEBI:6456', 'CHEBI:6888', 'CHEBI:9667']",UMLS:C0678202
['CHEBI:3215'],"['CHEBI:6456', 'CHEBI:6888', 'CHEBI:9667']",UMLS:C4551678
['CHEBI:3215'],['CHEBI:6741'],NCIT:C34887
['CHEBI:32151'],['CHEBI:65349'],MONDO:0006624
['CHEBI:32151'],['CHEBI:9398'],CHEBI:9398
['CHEBI:3216'],['CHEBI:7459'],MONDO:0005530
['CHEBI:32162'],['CHEBI:8673'],MONDO:0005136
['CHEBI:3219'],['CHEBI:4470'],MONDO:0002009
['CHEBI:3219'],['CHEBI:7465'],HP:0025502
['CHEBI:3219'],['CHEBI:7465'],MONDO:0009234
['CHEBI:3219'],['CHEBI:7465'],MONDO:0011122
['CHEBI:32192'],['CHEBI:94557'],HP:0002487
['CHEBI:32192'],['CHEBI:94557'],MONDO:0021167
['CHEBI:32219'],"['CHEBI:4470', 'CHEBI:8093']",HP:0001742
['CHEBI:32219'],"['CHEBI:4470', 'CHEBI:8093']",HP:0012735
['CHEBI:32219'],"['CHEBI:4470', 'CHEBI:8093']",MONDO:0005271
['CHEBI:32219'],['CHEBI:7470'],HP:0000613
['CHEBI:32219'],['CHEBI:7470'],HP:0200026
['CHEBI:32219'],['CHEBI:7470'],MONDO:0005271
['CHEBI:32219'],['CHEBI:7470'],NCIT:C38031
['CHEBI:32219'],['CHEBI:7470'],NCIT:C50572
['CHEBI:32219'],['CHEBI:8093'],HP:0001742
['CHEBI:32219'],['CHEBI:8093'],MONDO:0005271
['CHEBI:32234'],"['CHEBI:36560', 'CHEBI:88667']",MONDO:0005326
['CHEBI:32234'],"['CHEBI:36560', 'DRUGBANK:DB11111', 'UNII:NQ14646378']",MONDO:0004980
['CHEBI:32234'],"['CHEBI:36560', 'DRUGBANK:DB11111', 'UNII:NQ14646378']",UMLS:C0043250
['CHEBI:32322'],['CHEBI:46936'],MONDO:0005468
['CHEBI:32322'],['CHEBI:46936'],UMLS:C0699896
['CHEBI:32354'],"['CHEBI:6456', 'CHEBI:7470', 'CHEBI:9327']",MONDO:0003799
['CHEBI:32354'],['CHEBI:7470'],HP:0025337
['CHEBI:32354'],['CHEBI:7470'],MONDO:0004785
['CHEBI:32354'],['CHEBI:7470'],NCIT:C50572
['CHEBI:32588'],"['UNII:74X989P9A6', 'UNII:R17X820ROL']",MONDO:0006919
['CHEBI:32599'],['CHEBI:7553'],MONDO:0015260
['CHEBI:32687'],['CHEBI:39098'],MONDO:0003471
['CHEBI:32687'],['CHEBI:39098'],MONDO:0003472
['CHEBI:32687'],['CHEBI:39098'],MONDO:0003482
['CHEBI:32914'],"['CHEBI:3614', 'CHEBI:94563']",MONDO:0001039
['CHEBI:32914'],"['CHEBI:3614', 'CHEBI:94563']",MONDO:0002258
['CHEBI:32914'],"['CHEBI:3614', 'CHEBI:94563']",MONDO:0002508
['CHEBI:32914'],"['CHEBI:3614', 'CHEBI:94563']",MONDO:0002635
['CHEBI:32914'],"['CHEBI:3614', 'CHEBI:94563']",MONDO:0005318
['CHEBI:32914'],"['CHEBI:3614', 'CHEBI:94563']",MONDO:0006723
['CHEBI:32914'],"['CHEBI:3614', 'CHEBI:94563']",UMLS:C0011389
['CHEBI:32914'],"['CHEBI:53579', 'CHEBI:94563']",HP:0031246
['CHEBI:32914'],"['CHEBI:53579', 'CHEBI:94563']",HP:0033050
['CHEBI:32914'],"['CHEBI:53579', 'CHEBI:94563']",MONDO:0002258
['CHEBI:32914'],"['CHEBI:53579', 'CHEBI:94563']",UMLS:C0729771
['CHEBI:32914'],['CHEBI:6456'],HP:0033050
['CHEBI:32914'],['CHEBI:6456'],MONDO:0006723
['CHEBI:32914'],['CHEBI:6456'],NCIT:C78509
['CHEBI:32914'],['CHEBI:6456'],UMLS:C0555971
['CHEBI:32914'],['CHEBI:6456'],UMLS:C0700184
['CHEBI:32914'],['CHEBI:6456'],UMLS:C0729771
['CHEBI:32914'],['CHEBI:94563'],HP:0012531
['CHEBI:32914'],['CHEBI:94563'],MONDO:0002258
['CHEBI:32914'],['CHEBI:94563'],MONDO:0002508
['CHEBI:32914'],['CHEBI:94563'],MONDO:0004777
['CHEBI:32914'],['CHEBI:94563'],MONDO:0006723
['CHEBI:32914'],['CHEBI:94563'],UMLS:C0700184
['CHEBI:32914'],['CHEBI:94563'],UMLS:C0877508
['CHEBI:32914'],['CHEBI:94563'],UMLS:C0877743
['CHEBI:3309'],"['CHEBI:3311', 'UNII:2URQ2N32W3']",MONDO:0005557
['CHEBI:3309'],"['CHEBI:3311', 'UNII:2URQ2N32W3']",UMLS:C0392519
['CHEBI:3309'],['CHEBI:81717'],HP:0002901
['CHEBI:3309'],['UNII:SST07NLK7J'],HP:0002153
['CHEBI:3309'],['UNII:SST07NLK7J'],HP:0002918
['CHEBI:3309'],['UNII:SST07NLK7J'],MONDO:0018019
['CHEBI:3309'],['UNII:SST07NLK7J'],UMLS:C0016325
['CHEBI:3311'],"['CHEBI:4496', 'CHEBI:6637']",UMLS:C0342923
['CHEBI:3311'],"['CHEBI:4496', 'CHEBI:6637']",UMLS:C0392519
['CHEBI:3311'],"['CHEBI:4975', 'CHEBI:6637']",MONDO:0007186
['CHEBI:3311'],['UNII:472LWJ3Y9N'],MONDO:0001068
['CHEBI:3311'],['UNII:472LWJ3Y9N'],MONDO:0005298
['CHEBI:3311'],['UNII:472LWJ3Y9N'],UMLS:C0392519
['CHEBI:33118'],"['CHEBI:33130', 'CHEBI:36560', 'UNII:8P5F881OCY']",MONDO:0002406
['CHEBI:33118'],"['CHEBI:33130', 'CHEBI:36560', 'UNII:8P5F881OCY']",MONDO:0011438
['CHEBI:33118'],"['CHEBI:33130', 'CHEBI:36560', 'UNII:8P5F881OCY']",UMLS:C0011974
['CHEBI:33118'],['CHEBI:3614'],HP:0025337
['CHEBI:33118'],['CHEBI:3614'],NCIT:C187286
['CHEBI:33118'],['CHEBI:3614'],UMLS:C4551678
['CHEBI:33118'],['UNII:8191EN8ZMD'],NCIT:C187286
['CHEBI:3312'],"['UNII:04XPW8C0FL', 'UNII:SCK81AMR7R', 'UNII:SCK81AMR7R']",MONDO:0021645
['CHEBI:3312'],"['UNII:04XPW8C0FL', 'UNII:SCK81AMR7R', 'UNII:SCK81AMR7R']",UMLS:C0549433
['CHEBI:3312'],"['UNII:04XPW8C0FL', 'UNII:SCK81AMR7R', 'UNII:SCK81AMR7R', 'UNII:U50VWW6XH6']",MONDO:0002243
['CHEBI:3312'],"['UNII:04XPW8C0FL', 'UNII:SCK81AMR7R', 'UNII:SCK81AMR7R', 'UNII:U50VWW6XH6']",UMLS:C0420433
['CHEBI:33130'],"['UNII:24H4NWX5CO', 'UNII:FML8G1U0Y3']",HP:0002027
['CHEBI:33130'],"['UNII:24H4NWX5CO', 'UNII:FML8G1U0Y3']",MONDO:0001126
['CHEBI:33130'],"['UNII:24H4NWX5CO', 'UNII:FML8G1U0Y3']",MONDO:0007186
['CHEBI:33130'],"['UNII:24H4NWX5CO', 'UNII:FML8G1U0Y3']",NCIT:C78213
['CHEBI:33130'],"['UNII:24H4NWX5CO', 'UNII:FML8G1U0Y3']",UMLS:C0267167
['CHEBI:33130'],"['UNII:AV092KU4JH', 'UNII:FML8G1U0Y3']",MONDO:0007186
['CHEBI:33130'],['UNII:FML8G1U0Y3'],HP:0002027
['CHEBI:33130'],['UNII:FML8G1U0Y3'],MONDO:0007186
['CHEBI:33130'],['UNII:FML8G1U0Y3'],UMLS:C0267167
['CHEBI:33353'],['UNII:538316W9ZU'],MONDO:0005246
['CHEBI:33353'],['UNII:B005P07V07'],MONDO:0005098
['CHEBI:3347'],['CHEBI:5778'],MONDO:0005044
['CHEBI:3347'],['CHEBI:5778'],MONDO:0005468
['CHEBI:3374'],['CHEBI:44445'],HP:0003419
['CHEBI:3374'],['CHEBI:44445'],MONDO:0002183
['CHEBI:3374'],['CHEBI:44445'],MONDO:0002471
['CHEBI:3374'],['CHEBI:44445'],MONDO:0005554
['CHEBI:3374'],['CHEBI:44445'],MONDO:0005578
['CHEBI:3374'],['CHEBI:44445'],NCIT:C3244
['CHEBI:3374'],['CHEBI:44445'],UMLS:C0037578
['CHEBI:3374'],['CHEBI:47381'],MONDO:0005416
['CHEBI:3380'],['CHEBI:5778'],MONDO:0005044
['CHEBI:3398'],['CHEBI:8093'],HP:0001742
['CHEBI:3441'],['CHEBI:85966'],UMLS:C0749225
['CHEBI:34674'],['UNII:B1QE5P712K'],MONDO:0006733
['CHEBI:34674'],['UNII:B1QE5P712K'],NCIT:C187286
['CHEBI:34683'],"['CHEBI:34683', 'CHEBI:63036']",MONDO:0018570
['CHEBI:34764'],['CHEBI:74460'],DRUGBANK:DB10426
['CHEBI:34764'],['CHEBI:74460'],MONDO:0004795
['CHEBI:34764'],['CHEBI:7507'],MONDO:0002406
['CHEBI:34764'],['CHEBI:7507'],MONDO:0004795
['CHEBI:34764'],['CHEBI:7507'],MONDO:0004980
['CHEBI:34764'],['CHEBI:7507'],MONDO:0005326
['CHEBI:34764'],['CHEBI:7507'],MONDO:0006546
['CHEBI:34764'],['CHEBI:7507'],MONDO:0006570
['CHEBI:34764'],['CHEBI:7507'],MONDO:0019558
['CHEBI:34764'],['CHEBI:7507'],MONDO:0021340
['CHEBI:34764'],['CHEBI:7507'],UMLS:C0086196
['CHEBI:34764'],['CHEBI:7507'],UMLS:C0263233
['CHEBI:34764'],['CHEBI:7507'],UMLS:C0263361
['CHEBI:34764'],['CHEBI:7507'],UMLS:C1720798
['CHEBI:34764'],['CHEBI:7507'],UMLS:C5441647
['CHEBI:3478'],['CHEBI:48947'],MONDO:0005113
['CHEBI:3485'],['CHEBI:48947'],MONDO:0001039
['CHEBI:3485'],['CHEBI:48947'],MONDO:0002186
['CHEBI:3485'],['CHEBI:48947'],MONDO:0021201
['CHEBI:3485'],['CHEBI:48947'],UMLS:C0694549
['CHEBI:3485'],['CHEBI:48947'],UMLS:C0856695
['CHEBI:34911'],['CHEBI:6078'],MONDO:0004525
['CHEBI:34914'],['CHEBI:7553'],MONDO:0004664
['CHEBI:3493'],['CHEBI:9321'],MONDO:0005113
['CHEBI:3504'],['CHEBI:48947'],HP:0000371
['CHEBI:3504'],['CHEBI:48947'],HP:0002783
['CHEBI:3504'],['CHEBI:48947'],MONDO:0001039
['CHEBI:3504'],['CHEBI:48947'],MONDO:0002258
['CHEBI:3504'],['CHEBI:48947'],MONDO:0003781
['CHEBI:3504'],['CHEBI:48947'],MONDO:0004652
['CHEBI:3504'],['CHEBI:48947'],MONDO:0005002
['CHEBI:3504'],['CHEBI:48947'],MONDO:0005297
['CHEBI:3504'],['CHEBI:48947'],MONDO:0005961
['CHEBI:3504'],['CHEBI:48947'],MONDO:0021201
['CHEBI:3504'],['CHEBI:48947'],UMLS:C0041912
['CHEBI:3504'],['CHEBI:48947'],UMLS:C0264222
['CHEBI:3504'],['CHEBI:48947'],UMLS:C0851631
['CHEBI:3508'],['CHEBI:85982'],MONDO:0018944
['CHEBI:3510'],['CHEBI:48947'],HP:0000371
['CHEBI:3510'],['CHEBI:48947'],HP:0002783
['CHEBI:3510'],['CHEBI:48947'],MONDO:0001039
['CHEBI:3510'],['CHEBI:48947'],MONDO:0002258
['CHEBI:3510'],['CHEBI:48947'],MONDO:0003781
['CHEBI:3510'],['CHEBI:48947'],MONDO:0004652
['CHEBI:3510'],['CHEBI:48947'],MONDO:0005002
['CHEBI:3510'],['CHEBI:48947'],MONDO:0005297
['CHEBI:3510'],['CHEBI:48947'],MONDO:0005961
['CHEBI:3510'],['CHEBI:48947'],MONDO:0021201
['CHEBI:3510'],['CHEBI:48947'],MONDO:0100338
['CHEBI:3510'],['CHEBI:48947'],UMLS:C0041912
['CHEBI:3510'],['CHEBI:48947'],UMLS:C0264222
['CHEBI:3510'],['CHEBI:48947'],UMLS:C0851631
['CHEBI:35176'],['CHEBI:7470'],MONDO:0003799
['CHEBI:35176'],['CHEBI:8093'],MONDO:0006733
['CHEBI:3561'],"['CHEBI:46195', 'CHEBI:8093']",MONDO:0005709
['CHEBI:3561'],"['CHEBI:46195', 'CHEBI:8093']",MONDO:0005812
['CHEBI:3561'],['CHEBI:51209'],MONDO:0000771
['CHEBI:3561'],['CHEBI:51209'],MONDO:0005324
['CHEBI:3561'],['CHEBI:8093'],HP:0001742
['CHEBI:3611'],['CHEBI:3743'],MONDO:0005052
['CHEBI:3611'],['CHEBI:3743'],MONDO:0005292
['CHEBI:3611'],['CHEBI:95178'],MONDO:0005052
['CHEBI:3611'],['CHEBI:95178'],UMLS:C0151713
['CHEBI:3611'],['CHEBI:95178'],UMLS:C0948395
['CHEBI:3614'],['CHEBI:39561'],MONDO:0005230
['CHEBI:3614'],['CHEBI:5130'],MONDO:0001039
['CHEBI:3614'],['CHEBI:5130'],MONDO:0002258
['CHEBI:3614'],['CHEBI:5130'],MONDO:0002508
['CHEBI:3614'],['CHEBI:5130'],MONDO:0005318
['CHEBI:3614'],['CHEBI:5130'],MONDO:0006723
['CHEBI:3614'],['CHEBI:5130'],MONDO:0020579
['CHEBI:3614'],['CHEBI:5130'],UMLS:C0011389
['CHEBI:3614'],['CHEBI:5130'],UMLS:C0852882
['CHEBI:3614'],['CHEBI:6456'],HP:0012531
['CHEBI:3614'],['CHEBI:6456'],HP:0033050
['CHEBI:3614'],['CHEBI:6456'],MONDO:0002258
['CHEBI:3614'],['CHEBI:6456'],MONDO:0002508
['CHEBI:3614'],['CHEBI:6456'],UMLS:C0851439
['CHEBI:3614'],"['CHEBI:6456', 'CHEBI:9667']",HP:0000155
['CHEBI:3614'],"['CHEBI:6456', 'CHEBI:9667']",MONDO:0021245
['CHEBI:3614'],"['CHEBI:6456', 'CHEBI:9667']",UMLS:C0555971
['CHEBI:3614'],['CHEBI:9328'],UMLS:C0043241
['CHEBI:3614'],['CHEBI:94563'],MONDO:0001039
['CHEBI:3614'],['CHEBI:94563'],MONDO:0002258
['CHEBI:3614'],['CHEBI:94563'],MONDO:0002508
['CHEBI:3614'],['CHEBI:94563'],MONDO:0006723
['CHEBI:3614'],['CHEBI:94563'],MONDO:0021245
['CHEBI:3614'],['CHEBI:94563'],NCIT:C78325
['CHEBI:3614'],['CHEBI:94563'],UMLS:C0011389
['CHEBI:3614'],['CHEBI:94563'],UMLS:C0852882
['CHEBI:3614'],['CHEBI:9620'],MONDO:0004678
['CHEBI:3654'],['CHEBI:68845'],UniProtKB:O75175
['CHEBI:36560'],['CHEBI:4636'],HP:0000989
['CHEBI:36560'],"['CHEBI:4636', 'CHEBI:6456']",MONDO:0002406
['CHEBI:36560'],"['CHEBI:4636', 'CHEBI:6456']",MONDO:0007831
['CHEBI:36560'],"['CHEBI:4636', 'CHEBI:6456']",UMLS:C0021564
['CHEBI:36560'],['CHEBI:50819'],UMLS:C0424499
['CHEBI:36560'],['CHEBI:7507'],MONDO:0021201
['CHEBI:36560'],['CHEBI:7660'],MONDO:0000879
['CHEBI:36560'],['DRUGBANK:DB11058'],MONDO:0002406
['CHEBI:36560'],['DRUGBANK:DB11058'],UMLS:C0006435
['CHEBI:36560'],['DRUGBANK:DB11058'],UMLS:C0011593
['CHEBI:36560'],['DRUGBANK:DB11058'],UMLS:C0011974
['CHEBI:36560'],['DRUGBANK:DB11058'],UMLS:C0043345
['CHEBI:36560'],['DRUGBANK:DB11111'],UMLS:C0011974
['CHEBI:36560'],['DRUGBANK:DB11111'],UMLS:C0332686
['CHEBI:36560'],['DRUGBANK:DB11111'],UMLS:C0332687
['CHEBI:36560'],['DRUGBANK:DB11111'],UMLS:C5437085
['CHEBI:36560'],['DRUGBANK:DB11321'],MONDO:0021340
['CHEBI:36560'],['DRUGBANK:DB11321'],UMLS:C0043250
['CHEBI:36560'],['DRUGBANK:DB11321'],UMLS:C0332686
['CHEBI:36560'],['PUBCHEM.COMPOUND:122173976'],MONDO:0002406
['CHEBI:36560'],['PUBCHEM.COMPOUND:122173976'],UMLS:C0011974
['CHEBI:36578'],['CHEBI:47519'],MONDO:0006608
['CHEBI:36578'],['CHEBI:47519'],MONDO:0006609
['CHEBI:367163'],['CHEBI:45409'],MONDO:0005109
['CHEBI:367163'],['CHEBI:72291'],MONDO:0005109
['CHEBI:367163'],['CHEBI:72291'],MONDO:0005821
['CHEBI:36773'],['UNII:2R04ONI662'],HP:0003326
['CHEBI:36773'],['UNII:2R04ONI662'],HP:0410339
['CHEBI:36773'],['UNII:2R04ONI662'],UMLS:C0281856
['CHEBI:3697'],['CHEBI:471744'],MONDO:0018542
['CHEBI:3697'],['CHEBI:471744'],MONDO:0100338
['CHEBI:3697'],['CHEBI:471744'],MONDO:0700051
['CHEBI:3697'],['CHEBI:471744'],UMLS:C0520767
['CHEBI:3697'],['CHEBI:471744'],UMLS:C0684256
['CHEBI:3697'],['CHEBI:471744'],UMLS:C0729565
['CHEBI:3697'],['CHEBI:471744'],UMLS:C0851989
['CHEBI:3697'],['CHEBI:471744'],UMLS:C0852351
['CHEBI:3697'],['CHEBI:471744'],UMLS:C1112209
['CHEBI:3697'],['CHEBI:471744'],UMLS:C1535882
['CHEBI:3697'],['CHEBI:471744'],UMLS:C1698397
['CHEBI:3697'],"['CHEBI:471744', 'UNII:1OQF7TT3PF']",MONDO:0004652
['CHEBI:3697'],"['CHEBI:471744', 'UNII:1OQF7TT3PF']",MONDO:0006939
['CHEBI:3697'],"['CHEBI:471744', 'UNII:1OQF7TT3PF']",MONDO:0021678
['CHEBI:3697'],"['CHEBI:471744', 'UNII:1OQF7TT3PF']",MONDO:0100338
['CHEBI:3697'],"['CHEBI:471744', 'UNII:1OQF7TT3PF']",UMLS:C1112209
['CHEBI:3698'],['CHEBI:5778'],MONDO:0005044
['CHEBI:3732'],['CHEBI:50275'],MONDO:0005113
['CHEBI:3732'],['CHEBI:7915'],MONDO:0005113
['CHEBI:3738'],['PUBCHEM.COMPOUND:4786'],MONDO:0011786
['CHEBI:3746'],['CHEBI:3764'],UMLS:C0549310
['CHEBI:3746'],['CHEBI:47519'],MONDO:0006014
['CHEBI:3746'],['CHEBI:82405'],MONDO:0011438
['CHEBI:3746'],['CHEBI:82981'],MONDO:0007019
['CHEBI:3764'],['CHEBI:41879'],MONDO:0001405
['CHEBI:3764'],['CHEBI:41879'],MONDO:0001461
['CHEBI:3764'],['CHEBI:41879'],MONDO:0002026
['CHEBI:3764'],['CHEBI:41879'],MONDO:0002885
['CHEBI:3764'],['CHEBI:41879'],MONDO:0002922
['CHEBI:3764'],['CHEBI:41879'],MONDO:0005915
['CHEBI:3764'],['CHEBI:41879'],MONDO:0005984
['CHEBI:3764'],['CHEBI:41879'],MONDO:0021201
['CHEBI:3764'],['CHEBI:41879'],MONDO:0024268
['CHEBI:3764'],['CHEBI:46081'],HP:0000989
['CHEBI:3764'],['CHEBI:46081'],MONDO:0002406
['CHEBI:3764'],['CHEBI:46081'],MONDO:0006014
['CHEBI:3764'],['CHEBI:6909'],MONDO:0100128
['CHEBI:3764'],"['CHEBI:6970', 'CHEBI:7025']",MONDO:0021201
['CHEBI:3764'],['CHEBI:87184'],MONDO:0024268
['CHEBI:37924'],['CHEBI:45409'],MONDO:0005109
['CHEBI:37924'],['CHEBI:72291'],MONDO:0005109
['CHEBI:37924'],['CHEBI:72291'],UniProtKB:A0A8D1B937
['CHEBI:38545'],['CHEBI:9927'],MONDO:0004995
['CHEBI:38545'],['CHEBI:9927'],MONDO:0005439
['CHEBI:38545'],['CHEBI:9927'],MONDO:0018328
['CHEBI:39561'],"['CHEBI:6456', 'UNII:877376V2XW']",HP:0033050
['CHEBI:39561'],"['CHEBI:6456', 'UNII:877376V2XW']",MONDO:0002258
['CHEBI:39867'],"['CHEBI:49713', 'CHEBI:7735']",MONDO:0004985
['CHEBI:39867'],['CHEBI:70735'],MONDO:0024613
['CHEBI:39867'],['CHEBI:71255'],MONDO:0004985
['CHEBI:39867'],['CHEBI:8707'],MONDO:0004985
['CHEBI:39867'],['CHEBI:8871'],HP:0100754
['CHEBI:39867'],['CHEBI:8871'],UMLS:C2937260
